"","year","mun","trat","pto","rs","value","q_minwages"
"24399",2004,"Tancitaro",1,0,"rs_w13",0,13
"24400",2004,"Cotija",1,0,"rs_w13",21,13
"24401",2004,"Chilchota",1,0,"rs_w13",0,13
"24402",2004,"Jacona",0,0,"rs_w13",117,13
"24403",2004,"Jiquilpan",0,0,"rs_w13",53,13
"24404",2004,"La Piedad",0,0,"rs_w13",351,13
"24405",2004,"Los Reyes",1,0,"rs_w13",41,13
"24406",2004,"Periban",1,0,"rs_w13",1,13
"24407",2004,"Sahuayo",0,0,"rs_w13",73,13
"24408",2004,"Tinguindin",1,0,"rs_w13",15,13
"24409",2004,"Tocumbo",1,0,"rs_w13",32,13
"24410",2004,"Venustiano Carranza",0,0,"rs_w13",0,13
"24411",2004,"Zamora",0,0,"rs_w13",649,13
"24412",2004,"Penjamillo",0,0,"rs_w13",10,13
"24413",2004,"Pajacuaran",0,0,"rs_w13",0,13
"24414",2004,"Vista Hermosa",0,0,"rs_w13",0,13
"24415",2004,"Tanhuato",0,0,"rs_w13",0,13
"24416",2004,"Brisenas",0,0,"rs_w13",0,13
"24417",2004,"Zinaparo",0,0,"rs_w13",0,13
"24418",2004,"Churintzio",0,0,"rs_w13",0,13
"24419",2004,"Numaran",0,0,"rs_w13",2,13
"24420",2004,"Tangancicuaro",1,0,"rs_w13",1,13
"24421",2004,"Purepero",1,0,"rs_w13",8,13
"24422",2004,"Tlazazalca",0,0,"rs_w13",0,13
"24423",2004,"Cojumatlan de Regules",0,0,"rs_w13",0,13
"24424",2004,"Chavinda",0,0,"rs_w13",0,13
"24425",2004,"Tangamandapio",1,0,"rs_w13",0,13
"24426",2004,"Yurecuaro",0,0,"rs_w13",12,13
"24427",2004,"Ecuandureo",0,0,"rs_w13",0,13
"24428",2004,"Villamar",0,0,"rs_w13",2,13
"24429",2004,"Ixtlan",0,0,"rs_w13",0,13
"24430",2004,"Marcos Castellanos",0,0,"rs_w13",0,13
"24431",2004,"Hidalgo",1,0,"rs_w13",167,13
"24432",2004,"Jungapeo",1,0,"rs_w13",12,13
"24433",2004,"Zitacuaro",1,0,"rs_w13",310,13
"24434",2004,"Angangueo",0,0,"rs_w13",0,13
"24435",2004,"Tlalpujahua",0,0,"rs_w13",6,13
"24436",2004,"Ocampo",1,0,"rs_w13",0,13
"24437",2004,"Maravatio",0,0,"rs_w13",24,13
"24438",2004,"Contepec",0,0,"rs_w13",28,13
"24439",2004,"Huetamo",0,0,"rs_w13",28,13
"24440",2004,"San Lucas",0,0,"rs_w13",0,13
"24441",2004,"Irimbo",0,0,"rs_w13",0,13
"24442",2004,"Aporo",0,0,"rs_w13",0,13
"24443",2004,"Tuxpan",1,0,"rs_w13",8,13
"24444",2004,"Senguio",0,0,"rs_w13",0,13
"24445",2004,"Tiquicheo",0,0,"rs_w13",0,13
"24446",2004,"Tuzantla",0,0,"rs_w13",4,13
"24447",2004,"Juarez",1,0,"rs_w13",0,13
"24448",2004,"Lazaro Cardenas",0,0,"rs_w13",861,13
"24449",2005,"Coahuayana",0,0,"rs_w13",8,13
"24450",2005,"Aquila",0,0,"rs_w13",42,13
"24451",2005,"Morelia",0,0,"rs_w13",3286,13
"24452",2005,"Nocupetaro",0,0,"rs_w13",0,13
"24453",2005,"Patzcuaro",1,0,"rs_w13",110,13
"24454",2005,"Quiroga",1,0,"rs_w13",1,13
"24455",2005,"Tacambaro",1,0,"rs_w13",53,13
"24456",2005,"Turicato",1,0,"rs_w13",0,13
"24457",2005,"Zacapu",0,0,"rs_w13",229,13
"24458",2005,"Tarimbaro",1,0,"rs_w13",22,13
"24459",2005,"Acuitzio",1,0,"rs_w13",0,13
"24460",2005,"Ario",1,0,"rs_w13",5,13
"24461",2005,"Erongaricuaro",1,0,"rs_w13",0,13
"24462",2005,"La Huacana",0,0,"rs_w13",2,13
"24463",2005,"Huiramba",1,0,"rs_w13",0,13
"24464",2005,"Lagunillas",1,0,"rs_w13",12,13
"24465",2005,"Madero",1,0,"rs_w13",0,13
"24466",2005,"Salvador Escalante",1,0,"rs_w13",7,13
"24467",2005,"Tzintzuntzan",1,0,"rs_w13",0,13
"24468",2005,"Angamacutiro",0,0,"rs_w13",0,13
"24469",2005,"Jose Sixto Verduzco",0,0,"rs_w13",0,13
"24470",2005,"Morelos",0,0,"rs_w13",0,13
"24471",2005,"Panindicuaro",0,0,"rs_w13",0,13
"24472",2005,"Puruandiro",0,0,"rs_w13",65,13
"24473",2005,"Churumuco",0,0,"rs_w13",0,13
"24474",2005,"Zinapecuaro",1,0,"rs_w13",28,13
"24475",2005,"Querendaro",0,0,"rs_w13",0,13
"24476",2005,"Indaparapeo",0,0,"rs_w13",0,13
"24477",2005,"Charo",0,0,"rs_w13",0,13
"24478",2005,"Alvaro Obregon",0,0,"rs_w13",11,13
"24479",2005,"Coeneo",0,0,"rs_w13",0,13
"24480",2005,"Jimenez",0,0,"rs_w13",12,13
"24481",2005,"Huaniqueo",0,0,"rs_w13",0,13
"24482",2005,"Caracuaro",0,0,"rs_w13",0,13
"24483",2005,"Cuitzeo",0,0,"rs_w13",0,13
"24484",2005,"Chucandiro",0,0,"rs_w13",0,13
"24485",2005,"Santa Ana Maya",0,0,"rs_w13",0,13
"24486",2005,"Huandacareo",0,0,"rs_w13",0,13
"24487",2005,"Copandaro",0,0,"rs_w13",0,13
"24488",2005,"Tzitzio",0,0,"rs_w13",0,13
"24489",2005,"Apatzingan",1,0,"rs_w13",183,13
"24490",2005,"Arteaga",0,0,"rs_w13",93,13
"24491",2005,"Charapan",0,0,"rs_w13",0,13
"24492",2005,"Cheran",0,0,"rs_w13",0,13
"24493",2005,"Gabriel Zamora",0,0,"rs_w13",6,13
"24494",2005,"Mugica",0,0,"rs_w13",14,13
"24495",2005,"Nuevo Urecho",0,0,"rs_w13",0,13
"24496",2005,"Paracuaro",0,0,"rs_w13",0,13
"24497",2005,"Paracho",0,0,"rs_w13",30,13
"24498",2005,"Taretan",1,0,"rs_w13",74,13
"24499",2005,"Uruapan",1,0,"rs_w13",793,13
"24500",2005,"Tingambato",1,0,"rs_w13",0,13
"24501",2005,"Tepalcatepec",0,0,"rs_w13",9,13
"24502",2005,"Buenavista",0,0,"rs_w13",0,13
"24503",2005,"Ziracuaretiro",1,0,"rs_w13",34,13
"24504",2005,"Nuevo Parangaricutiro",1,0,"rs_w13",0,13
"24505",2005,"Nahuatzen",0,0,"rs_w13",0,13
"24506",2005,"Coalcoman",0,0,"rs_w13",4,13
"24507",2005,"Tumbiscatio",0,0,"rs_w13",0,13
"24508",2005,"Aguililla",0,0,"rs_w13",0,13
"24509",2005,"Tancitaro",1,0,"rs_w13",0,13
"24510",2005,"Cotija",1,0,"rs_w13",21,13
"24511",2005,"Chilchota",1,0,"rs_w13",0,13
"24512",2005,"Jacona",0,0,"rs_w13",113,13
"24513",2005,"Jiquilpan",0,0,"rs_w13",57,13
"24514",2005,"La Piedad",0,0,"rs_w13",304,13
"24515",2005,"Los Reyes",1,0,"rs_w13",79,13
"24516",2005,"Periban",1,0,"rs_w13",0,13
"24517",2005,"Sahuayo",0,0,"rs_w13",73,13
"24518",2005,"Tinguindin",1,0,"rs_w13",12,13
"24519",2005,"Tocumbo",1,0,"rs_w13",29,13
"24520",2005,"Venustiano Carranza",0,0,"rs_w13",7,13
"24521",2005,"Zamora",0,0,"rs_w13",649,13
"24522",2005,"Penjamillo",0,0,"rs_w13",26,13
"24523",2005,"Pajacuaran",0,0,"rs_w13",0,13
"24524",2005,"Vista Hermosa",0,0,"rs_w13",0,13
"24525",2005,"Tanhuato",0,0,"rs_w13",0,13
"24526",2005,"Brisenas",0,0,"rs_w13",0,13
"24527",2005,"Zinaparo",0,0,"rs_w13",0,13
"24528",2005,"Churintzio",0,0,"rs_w13",0,13
"24529",2005,"Numaran",0,0,"rs_w13",6,13
"24530",2005,"Tangancicuaro",1,0,"rs_w13",4,13
"24531",2005,"Purepero",1,0,"rs_w13",2,13
"24532",2005,"Tlazazalca",0,0,"rs_w13",0,13
"24533",2005,"Cojumatlan de Regules",0,0,"rs_w13",0,13
"24534",2005,"Chavinda",0,0,"rs_w13",0,13
"24535",2005,"Tangamandapio",1,0,"rs_w13",0,13
"24536",2005,"Yurecuaro",0,0,"rs_w13",21,13
"24537",2005,"Ecuandureo",0,0,"rs_w13",0,13
"24538",2005,"Villamar",0,0,"rs_w13",0,13
"24539",2005,"Ixtlan",0,0,"rs_w13",0,13
"24540",2005,"Marcos Castellanos",0,0,"rs_w13",0,13
"24541",2005,"Hidalgo",1,0,"rs_w13",199,13
"24542",2005,"Jungapeo",1,0,"rs_w13",11,13
"24543",2005,"Zitacuaro",1,0,"rs_w13",292,13
"24544",2005,"Angangueo",0,0,"rs_w13",0,13
"24545",2005,"Tlalpujahua",0,0,"rs_w13",0,13
"24546",2005,"Ocampo",1,0,"rs_w13",0,13
"24547",2005,"Maravatio",0,0,"rs_w13",76,13
"24548",2005,"Contepec",0,0,"rs_w13",0,13
"24549",2005,"Huetamo",0,0,"rs_w13",46,13
"24550",2005,"San Lucas",0,0,"rs_w13",0,13
"24551",2005,"Irimbo",0,0,"rs_w13",0,13
"24552",2005,"Aporo",0,0,"rs_w13",0,13
"24553",2005,"Tuxpan",1,0,"rs_w13",14,13
"24554",2005,"Senguio",0,0,"rs_w13",0,13
"24555",2005,"Tiquicheo",0,0,"rs_w13",0,13
"24556",2005,"Tuzantla",0,0,"rs_w13",2,13
"24557",2005,"Juarez",1,0,"rs_w13",0,13
"24558",2005,"Lazaro Cardenas",0,0,"rs_w13",932,13
"24559",2006,"Coahuayana",0,0,"rs_w13",10,13
"24560",2006,"Aquila",0,0,"rs_w13",34,13
"24561",2006,"Morelia",0,0,"rs_w13",3749,13
"24562",2006,"Nocupetaro",0,0,"rs_w13",0,13
"24563",2006,"Patzcuaro",1,0,"rs_w13",147,13
"24564",2006,"Quiroga",1,0,"rs_w13",0,13
"24565",2006,"Tacambaro",1,0,"rs_w13",74,13
"24566",2006,"Turicato",1,0,"rs_w13",0,13
"24567",2006,"Zacapu",0,0,"rs_w13",223,13
"24568",2006,"Tarimbaro",1,0,"rs_w13",22,13
"24569",2006,"Acuitzio",1,0,"rs_w13",0,13
"24570",2006,"Ario",1,0,"rs_w13",11,13
"24571",2006,"Erongaricuaro",1,0,"rs_w13",0,13
"24572",2006,"La Huacana",0,0,"rs_w13",0,13
"24573",2006,"Huiramba",1,0,"rs_w13",0,13
"24574",2006,"Lagunillas",1,0,"rs_w13",0,13
"24575",2006,"Madero",1,0,"rs_w13",0,13
"24576",2006,"Salvador Escalante",1,0,"rs_w13",12,13
"24577",2006,"Tzintzuntzan",1,0,"rs_w13",0,13
"24578",2006,"Angamacutiro",0,0,"rs_w13",0,13
"24579",2006,"Jose Sixto Verduzco",0,0,"rs_w13",0,13
"24580",2006,"Morelos",0,0,"rs_w13",0,13
"24581",2006,"Panindicuaro",0,0,"rs_w13",0,13
"24582",2006,"Puruandiro",0,0,"rs_w13",62,13
"24583",2006,"Churumuco",0,0,"rs_w13",0,13
"24584",2006,"Zinapecuaro",1,0,"rs_w13",15,13
"24585",2006,"Querendaro",0,0,"rs_w13",0,13
"24586",2006,"Indaparapeo",0,0,"rs_w13",0,13
"24587",2006,"Charo",0,0,"rs_w13",0,13
"24588",2006,"Alvaro Obregon",0,0,"rs_w13",4,13
"24589",2006,"Coeneo",0,0,"rs_w13",0,13
"24590",2006,"Jimenez",0,0,"rs_w13",4,13
"24591",2006,"Huaniqueo",0,0,"rs_w13",2,13
"24592",2006,"Caracuaro",0,0,"rs_w13",0,13
"24593",2006,"Cuitzeo",0,0,"rs_w13",9,13
"24594",2006,"Chucandiro",0,0,"rs_w13",0,13
"24595",2006,"Santa Ana Maya",0,0,"rs_w13",0,13
"24596",2006,"Huandacareo",0,0,"rs_w13",11,13
"24597",2006,"Copandaro",0,0,"rs_w13",0,13
"24598",2006,"Tzitzio",0,0,"rs_w13",0,13
"24599",2006,"Apatzingan",1,0,"rs_w13",160,13
"24600",2006,"Arteaga",0,0,"rs_w13",133,13
"24601",2006,"Charapan",0,0,"rs_w13",0,13
"24602",2006,"Cheran",0,0,"rs_w13",0,13
"24603",2006,"Gabriel Zamora",0,0,"rs_w13",2,13
"24604",2006,"Mugica",0,0,"rs_w13",31,13
"24605",2006,"Nuevo Urecho",0,0,"rs_w13",0,13
"24606",2006,"Paracuaro",0,0,"rs_w13",0,13
"24607",2006,"Paracho",0,0,"rs_w13",28,13
"24608",2006,"Taretan",1,0,"rs_w13",78,13
"24609",2006,"Uruapan",1,0,"rs_w13",878,13
"24610",2006,"Tingambato",1,0,"rs_w13",0,13
"24611",2006,"Tepalcatepec",0,0,"rs_w13",22,13
"24612",2006,"Buenavista",0,0,"rs_w13",2,13
"24613",2006,"Ziracuaretiro",1,0,"rs_w13",26,13
"24614",2006,"Nuevo Parangaricutiro",1,0,"rs_w13",2,13
"24615",2006,"Nahuatzen",0,0,"rs_w13",0,13
"24616",2006,"Coalcoman",0,0,"rs_w13",2,13
"24617",2006,"Tumbiscatio",0,0,"rs_w13",0,13
"24618",2006,"Aguililla",0,0,"rs_w13",0,13
"24619",2006,"Tancitaro",1,0,"rs_w13",0,13
"24620",2006,"Cotija",1,0,"rs_w13",7,13
"24621",2006,"Chilchota",1,0,"rs_w13",0,13
"24622",2006,"Jacona",0,0,"rs_w13",126,13
"24623",2006,"Jiquilpan",0,0,"rs_w13",43,13
"24624",2006,"La Piedad",0,0,"rs_w13",307,13
"24625",2006,"Los Reyes",1,0,"rs_w13",87,13
"24626",2006,"Periban",1,0,"rs_w13",0,13
"24627",2006,"Sahuayo",0,0,"rs_w13",76,13
"24628",2006,"Tinguindin",1,0,"rs_w13",27,13
"24629",2006,"Tocumbo",1,0,"rs_w13",26,13
"24630",2006,"Venustiano Carranza",0,0,"rs_w13",12,13
"24631",2006,"Zamora",0,0,"rs_w13",670,13
"24632",2006,"Penjamillo",0,0,"rs_w13",18,13
"24633",2006,"Pajacuaran",0,0,"rs_w13",0,13
"24634",2006,"Vista Hermosa",0,0,"rs_w13",2,13
"24635",2006,"Tanhuato",0,0,"rs_w13",1,13
"24636",2006,"Brisenas",0,0,"rs_w13",0,13
"24637",2006,"Zinaparo",0,0,"rs_w13",0,13
"24638",2006,"Churintzio",0,0,"rs_w13",0,13
"24639",2006,"Numaran",0,0,"rs_w13",0,13
"24640",2006,"Tangancicuaro",1,0,"rs_w13",8,13
"24641",2006,"Purepero",1,0,"rs_w13",10,13
"24642",2006,"Tlazazalca",0,0,"rs_w13",0,13
"24643",2006,"Cojumatlan de Regules",0,0,"rs_w13",2,13
"24644",2006,"Chavinda",0,0,"rs_w13",0,13
"24645",2006,"Tangamandapio",1,0,"rs_w13",0,13
"24646",2006,"Yurecuaro",0,0,"rs_w13",20,13
"24647",2006,"Ecuandureo",0,0,"rs_w13",0,13
"24648",2006,"Villamar",0,0,"rs_w13",0,13
"24649",2006,"Ixtlan",0,0,"rs_w13",0,13
"24650",2006,"Marcos Castellanos",0,0,"rs_w13",0,13
"24651",2006,"Hidalgo",1,0,"rs_w13",207,13
"24652",2006,"Jungapeo",1,0,"rs_w13",0,13
"24653",2006,"Zitacuaro",1,0,"rs_w13",283,13
"24654",2006,"Angangueo",0,0,"rs_w13",0,13
"24655",2006,"Tlalpujahua",0,0,"rs_w13",4,13
"24656",2006,"Ocampo",1,0,"rs_w13",0,13
"24657",2006,"Maravatio",0,0,"rs_w13",67,13
"24658",2006,"Contepec",0,0,"rs_w13",0,13
"24659",2006,"Huetamo",0,0,"rs_w13",53,13
"24660",2006,"San Lucas",0,0,"rs_w13",0,13
"24661",2006,"Irimbo",0,0,"rs_w13",0,13
"24662",2006,"Aporo",0,0,"rs_w13",0,13
"24663",2006,"Tuxpan",1,0,"rs_w13",6,13
"24664",2006,"Senguio",0,0,"rs_w13",0,13
"24665",2006,"Tiquicheo",0,0,"rs_w13",0,13
"24666",2006,"Tuzantla",0,0,"rs_w13",0,13
"24667",2006,"Juarez",1,0,"rs_w13",0,13
"24668",2006,"Lazaro Cardenas",0,0,"rs_w13",1045,13
"24669",2006,"Susupuato",0,0,"rs_w13",0,13
"24670",2007,"Coahuayana",0,0,"rs_w13",14,13
"24671",2007,"Aquila",0,0,"rs_w13",45,13
"24672",2007,"Morelia",0,0,"rs_w13",3825,13
"24673",2007,"Nocupetaro",0,0,"rs_w13",0,13
"24674",2007,"Patzcuaro",1,0,"rs_w13",199,13
"24675",2007,"Quiroga",1,0,"rs_w13",0,13
"24676",2007,"Tacambaro",1,0,"rs_w13",50,13
"24677",2007,"Turicato",1,0,"rs_w13",0,13
"24678",2007,"Zacapu",0,0,"rs_w13",227,13
"24679",2007,"Tarimbaro",1,0,"rs_w13",41,13
"24680",2007,"Acuitzio",1,0,"rs_w13",0,13
"24681",2007,"Ario",1,0,"rs_w13",2,13
"24682",2007,"Erongaricuaro",1,0,"rs_w13",0,13
"24683",2007,"La Huacana",0,0,"rs_w13",2,13
"24684",2007,"Huiramba",1,0,"rs_w13",0,13
"24685",2007,"Lagunillas",1,0,"rs_w13",0,13
"24686",2007,"Madero",1,0,"rs_w13",0,13
"24687",2007,"Salvador Escalante",1,0,"rs_w13",12,13
"24688",2007,"Tzintzuntzan",1,0,"rs_w13",0,13
"24689",2007,"Angamacutiro",0,0,"rs_w13",0,13
"24690",2007,"Jose Sixto Verduzco",0,0,"rs_w13",0,13
"24691",2007,"Morelos",0,0,"rs_w13",0,13
"24692",2007,"Panindicuaro",0,0,"rs_w13",0,13
"24693",2007,"Puruandiro",0,0,"rs_w13",59,13
"24694",2007,"Churumuco",0,0,"rs_w13",0,13
"24695",2007,"Zinapecuaro",1,0,"rs_w13",4,13
"24696",2007,"Querendaro",0,0,"rs_w13",0,13
"24697",2007,"Indaparapeo",0,0,"rs_w13",6,13
"24698",2007,"Charo",0,0,"rs_w13",0,13
"24699",2007,"Alvaro Obregon",0,0,"rs_w13",18,13
"24700",2007,"Coeneo",0,0,"rs_w13",0,13
"24701",2007,"Jimenez",0,0,"rs_w13",0,13
"24702",2007,"Huaniqueo",0,0,"rs_w13",0,13
"24703",2007,"Caracuaro",0,0,"rs_w13",0,13
"24704",2007,"Cuitzeo",0,0,"rs_w13",2,13
"24705",2007,"Chucandiro",0,0,"rs_w13",0,13
"24706",2007,"Santa Ana Maya",0,0,"rs_w13",0,13
"24707",2007,"Huandacareo",0,0,"rs_w13",1,13
"24708",2007,"Copandaro",0,0,"rs_w13",0,13
"24709",2007,"Tzitzio",0,0,"rs_w13",0,13
"24710",2007,"Apatzingan",1,0,"rs_w13",163,13
"24711",2007,"Arteaga",0,0,"rs_w13",83,13
"24712",2007,"Charapan",0,0,"rs_w13",0,13
"24713",2007,"Cheran",0,0,"rs_w13",0,13
"24714",2007,"Gabriel Zamora",0,0,"rs_w13",0,13
"24715",2007,"Mugica",0,0,"rs_w13",51,13
"24716",2007,"Nuevo Urecho",0,0,"rs_w13",0,13
"24717",2007,"Paracuaro",0,0,"rs_w13",0,13
"24718",2007,"Paracho",0,0,"rs_w13",20,13
"24719",2007,"Taretan",1,0,"rs_w13",46,13
"24720",2007,"Uruapan",1,0,"rs_w13",873,13
"24721",2007,"Tingambato",1,0,"rs_w13",0,13
"24722",2007,"Tepalcatepec",0,0,"rs_w13",12,13
"24723",2007,"Buenavista",0,0,"rs_w13",0,13
"24724",2007,"Ziracuaretiro",1,0,"rs_w13",12,13
"24725",2007,"Nuevo Parangaricutiro",1,0,"rs_w13",12,13
"24726",2007,"Nahuatzen",0,0,"rs_w13",0,13
"24727",2007,"Coalcoman",0,0,"rs_w13",0,13
"24728",2007,"Tumbiscatio",0,0,"rs_w13",0,13
"24729",2007,"Aguililla",0,0,"rs_w13",0,13
"24730",2007,"Tancitaro",1,0,"rs_w13",3,13
"24731",2007,"Cotija",1,0,"rs_w13",8,13
"24732",2007,"Chilchota",1,0,"rs_w13",0,13
"24733",2007,"Jacona",0,0,"rs_w13",134,13
"24734",2007,"Jiquilpan",0,0,"rs_w13",54,13
"24735",2007,"La Piedad",0,0,"rs_w13",311,13
"24736",2007,"Los Reyes",1,0,"rs_w13",119,13
"24737",2007,"Periban",1,0,"rs_w13",0,13
"24738",2007,"Sahuayo",0,0,"rs_w13",76,13
"24739",2007,"Tinguindin",1,0,"rs_w13",3,13
"24740",2007,"Tocumbo",1,0,"rs_w13",24,13
"24741",2007,"Venustiano Carranza",0,0,"rs_w13",1,13
"24742",2007,"Zamora",0,0,"rs_w13",716,13
"24743",2007,"Penjamillo",0,0,"rs_w13",21,13
"24744",2007,"Pajacuaran",0,0,"rs_w13",0,13
"24745",2007,"Vista Hermosa",0,0,"rs_w13",2,13
"24746",2007,"Tanhuato",0,0,"rs_w13",22,13
"24747",2007,"Brisenas",0,0,"rs_w13",0,13
"24748",2007,"Zinaparo",0,0,"rs_w13",0,13
"24749",2007,"Churintzio",0,0,"rs_w13",0,13
"24750",2007,"Numaran",0,0,"rs_w13",5,13
"24751",2007,"Tangancicuaro",1,0,"rs_w13",11,13
"24752",2007,"Purepero",1,0,"rs_w13",18,13
"24753",2007,"Tlazazalca",0,0,"rs_w13",0,13
"24754",2007,"Cojumatlan de Regules",0,0,"rs_w13",10,13
"24755",2007,"Chavinda",0,0,"rs_w13",0,13
"24756",2007,"Tangamandapio",1,0,"rs_w13",0,13
"24757",2007,"Yurecuaro",0,0,"rs_w13",19,13
"24758",2007,"Ecuandureo",0,0,"rs_w13",0,13
"24759",2007,"Villamar",0,0,"rs_w13",0,13
"24760",2007,"Ixtlan",0,0,"rs_w13",0,13
"24761",2007,"Marcos Castellanos",0,0,"rs_w13",8,13
"24762",2007,"Hidalgo",1,0,"rs_w13",222,13
"24763",2007,"Jungapeo",1,0,"rs_w13",0,13
"24764",2007,"Zitacuaro",1,0,"rs_w13",290,13
"24765",2007,"Angangueo",0,0,"rs_w13",0,13
"24766",2007,"Tlalpujahua",0,0,"rs_w13",15,13
"24767",2007,"Ocampo",1,0,"rs_w13",0,13
"24768",2007,"Maravatio",0,0,"rs_w13",77,13
"24769",2007,"Contepec",0,0,"rs_w13",0,13
"24770",2007,"Huetamo",0,0,"rs_w13",57,13
"24771",2007,"San Lucas",0,0,"rs_w13",0,13
"24772",2007,"Irimbo",0,0,"rs_w13",0,13
"24773",2007,"Aporo",0,0,"rs_w13",0,13
"24774",2007,"Tuxpan",1,0,"rs_w13",8,13
"24775",2007,"Senguio",0,0,"rs_w13",0,13
"24776",2007,"Tiquicheo",0,0,"rs_w13",0,13
"24777",2007,"Tuzantla",0,0,"rs_w13",4,13
"24778",2007,"Juarez",1,0,"rs_w13",0,13
"24779",2007,"Susupuato",0,0,"rs_w13",0,13
"24780",2007,"Lazaro Cardenas",0,0,"rs_w13",1162,13
"24781",2007,"Epitacio Huerta",0,0,"rs_w13",0,13
"24782",2008,"Coahuayana",0,0,"rs_w13",22,13
"24783",2008,"Aquila",0,0,"rs_w13",45,13
"24784",2008,"Morelia",0,0,"rs_w13",4270,13
"24785",2008,"Nocupetaro",0,0,"rs_w13",0,13
"24786",2008,"Patzcuaro",1,0,"rs_w13",173,13
"24787",2008,"Quiroga",1,0,"rs_w13",0,13
"24788",2008,"Tacambaro",1,0,"rs_w13",33,13
"24789",2008,"Turicato",1,0,"rs_w13",0,13
"24790",2008,"Zacapu",0,0,"rs_w13",230,13
"24791",2008,"Tarimbaro",1,0,"rs_w13",29,13
"24792",2008,"Acuitzio",1,0,"rs_w13",0,13
"24793",2008,"Ario",1,0,"rs_w13",4,13
"24794",2008,"Erongaricuaro",1,0,"rs_w13",0,13
"24795",2008,"La Huacana",0,0,"rs_w13",47,13
"24796",2008,"Huiramba",1,0,"rs_w13",0,13
"24797",2008,"Lagunillas",1,0,"rs_w13",12,13
"24798",2008,"Madero",1,0,"rs_w13",0,13
"24799",2008,"Salvador Escalante",1,0,"rs_w13",10,13
"24800",2008,"Tzintzuntzan",1,0,"rs_w13",0,13
"24801",2008,"Angamacutiro",0,0,"rs_w13",0,13
"24802",2008,"Jose Sixto Verduzco",0,0,"rs_w13",0,13
"24803",2008,"Morelos",0,0,"rs_w13",0,13
"24804",2008,"Panindicuaro",0,0,"rs_w13",4,13
"24805",2008,"Puruandiro",0,0,"rs_w13",42,13
"24806",2008,"Churumuco",0,0,"rs_w13",0,13
"24807",2008,"Zinapecuaro",1,0,"rs_w13",8,13
"24808",2008,"Querendaro",0,0,"rs_w13",0,13
"24809",2008,"Indaparapeo",0,0,"rs_w13",2,13
"24810",2008,"Charo",0,0,"rs_w13",0,13
"24811",2008,"Alvaro Obregon",0,0,"rs_w13",46,13
"24812",2008,"Coeneo",0,0,"rs_w13",0,13
"24813",2008,"Jimenez",0,0,"rs_w13",0,13
"24814",2008,"Huaniqueo",0,0,"rs_w13",8,13
"24815",2008,"Caracuaro",0,0,"rs_w13",0,13
"24816",2008,"Cuitzeo",0,0,"rs_w13",17,13
"24817",2008,"Chucandiro",0,0,"rs_w13",0,13
"24818",2008,"Santa Ana Maya",0,0,"rs_w13",0,13
"24819",2008,"Huandacareo",0,0,"rs_w13",0,13
"24820",2008,"Copandaro",0,0,"rs_w13",0,13
"24821",2008,"Tzitzio",0,0,"rs_w13",0,13
"24822",2008,"Apatzingan",1,0,"rs_w13",189,13
"24823",2008,"Arteaga",0,0,"rs_w13",82,13
"24824",2008,"Charapan",0,0,"rs_w13",0,13
"24825",2008,"Cheran",0,0,"rs_w13",0,13
"24826",2008,"Gabriel Zamora",0,0,"rs_w13",4,13
"24827",2008,"Mugica",0,0,"rs_w13",51,13
"24828",2008,"Nuevo Urecho",0,0,"rs_w13",0,13
"24829",2008,"Paracuaro",0,0,"rs_w13",0,13
"24830",2008,"Paracho",0,0,"rs_w13",20,13
"24831",2008,"Taretan",1,0,"rs_w13",55,13
"24832",2008,"Uruapan",1,0,"rs_w13",927,13
"24833",2008,"Tingambato",1,0,"rs_w13",0,13
"24834",2008,"Tepalcatepec",0,0,"rs_w13",37,13
"24835",2008,"Buenavista",0,0,"rs_w13",11,13
"24836",2008,"Ziracuaretiro",1,0,"rs_w13",8,13
"24837",2008,"Nuevo Parangaricutiro",1,0,"rs_w13",12,13
"24838",2008,"Nahuatzen",0,0,"rs_w13",0,13
"24839",2008,"Coalcoman",0,0,"rs_w13",0,13
"24840",2008,"Tumbiscatio",0,0,"rs_w13",0,13
"24841",2008,"Aguililla",0,0,"rs_w13",0,13
"24842",2008,"Tancitaro",1,0,"rs_w13",18,13
"24843",2008,"Cotija",1,0,"rs_w13",4,13
"24844",2008,"Chilchota",1,0,"rs_w13",0,13
"24845",2008,"Jacona",0,0,"rs_w13",135,13
"24846",2008,"Jiquilpan",0,0,"rs_w13",82,13
"24847",2008,"La Piedad",0,0,"rs_w13",366,13
"24848",2008,"Los Reyes",1,0,"rs_w13",128,13
"24849",2008,"Periban",1,0,"rs_w13",9,13
"24850",2008,"Sahuayo",0,0,"rs_w13",117,13
"24851",2008,"Tinguindin",1,0,"rs_w13",17,13
"24852",2008,"Tocumbo",1,0,"rs_w13",25,13
"24853",2008,"Venustiano Carranza",0,0,"rs_w13",11,13
"24854",2008,"Zamora",0,0,"rs_w13",770,13
"24855",2008,"Penjamillo",0,0,"rs_w13",14,13
"24856",2008,"Pajacuaran",0,0,"rs_w13",0,13
"24857",2008,"Vista Hermosa",0,0,"rs_w13",0,13
"24858",2008,"Tanhuato",0,0,"rs_w13",1,13
"24859",2008,"Brisenas",0,0,"rs_w13",0,13
"24860",2008,"Zinaparo",0,0,"rs_w13",0,13
"24861",2008,"Churintzio",0,0,"rs_w13",0,13
"24862",2008,"Numaran",0,0,"rs_w13",15,13
"24863",2008,"Tangancicuaro",1,0,"rs_w13",8,13
